ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesAmount
225,20240907,20240919,20240914,11498,6,8.99
479,20240907,20240919,20240914,11498,6,8.99
231,20240907,20240919,20240914,11215,6,49.99
528,20240907,20240919,20240914,21209,9,4.99
537,20240907,20240919,20240914,21209,9,35.00
530,20240907,20240919,20240914,23012,9,4.99
476,20240907,20240919,20240914,22155,9,69.99
222,20240907,20240919,20240914,15735,9,34.99
234,20240907,20240919,20240914,15735,9,49.99
228,20240907,20240919,20240914,13023,9,49.99
482,20240907,20240919,20240914,13023,9,8.99
486,20240907,20240919,20240914,12697,9,159.00
488,20240907,20240919,20240914,12697,9,53.99
372,20240907,20240919,20240914,20165,10,2443.35
479,20240907,20240919,20240914,20165,10,8.99
477,20240907,20240919,20240914,20165,10,4.99
217,20240907,20240919,20240914,20165,10,34.99
597,20240907,20240919,20240914,24850,8,539.99
222,20240907,20240919,20240914,24850,8,34.99
231,20240907,20240919,20240914,24850,8,49.99
488,20240907,20240919,20240914,28334,1,53.99
528,20240907,20240919,20240914,11661,6,4.99
535,20240907,20240919,20240914,11661,6,24.99
480,20240907,20240919,20240914,11661,6,2.29
535,20240907,20240919,20240914,11277,6,24.99
535,20240907,20240919,20240914,26500,4,24.99
536,20240907,20240919,20240914,23457,4,29.99
528,20240907,20240919,20240914,23457,4,4.99
222,20240907,20240919,20240914,23457,4,34.99
536,20240907,20240919,20240914,22056,1,29.99
528,20240907,20240919,20240914,22056,1,4.99
478,20240907,20240919,20240914,22352,4,9.99
478,20240907,20240919,20240914,11869,6,9.99
477,20240907,20240919,20240914,11869,6,4.99
490,20240907,20240919,20240914,11869,6,53.99
478,20240907,20240919,20240914,21481,1,9.99
475,20240907,20240919,20240914,12916,6,69.99
228,20240907,20240919,20240914,12916,6,49.99
478,20240907,20240919,20240914,14765,6,9.99
478,20240907,20240919,20240914,29341,6,9.99
217,20240907,20240919,20240914,29341,6,34.99
490,20240907,20240919,20240914,29341,6,53.99
467,20240907,20240919,20240914,28000,6,24.49
474,20240907,20240919,20240914,28000,6,69.99
476,20240907,20240919,20240914,28045,6,69.99
228,20240907,20240919,20240914,28045,6,49.99
476,20240907,20240919,20240914,19397,4,69.99
225,20240907,20240919,20240914,19397,4,8.99
477,20240907,20240919,20240914,17534,1,4.99
477,20240907,20240919,20240914,18072,1,4.99
465,20240907,20240919,20240914,26177,6,24.49
477,20240907,20240919,20240914,26177,6,4.99
477,20240907,20240919,20240914,29229,6,4.99
214,20240907,20240919,20240914,29229,6,34.99
528,20240907,20240919,20240914,16498,1,4.99
214,20240907,20240919,20240914,16498,1,34.99
528,20240907,20240919,20240914,14550,7,4.99
217,20240907,20240919,20240914,14550,7,34.99
225,20240907,20240919,20240914,14550,7,8.99
539,20240907,20240919,20240914,19190,10,24.99
480,20240907,20240919,20240914,19190,10,2.29
535,20240907,20240919,20240914,18044,10,24.99
528,20240907,20240919,20240914,18044,10,4.99
480,20240907,20240919,20240914,18044,10,2.29
529,20240907,20240919,20240914,19508,7,3.99
480,20240907,20240919,20240914,19508,7,2.29
538,20240907,20240919,20240914,28463,10,21.49
477,20240907,20240919,20240914,19183,7,4.99
222,20240907,20240919,20240914,19183,7,34.99
225,20240907,20240919,20240914,19183,7,8.99
538,20240907,20240919,20240914,29445,7,21.49
480,20240907,20240919,20240914,29445,7,2.29
486,20240907,20240919,20240914,29445,7,159.00
538,20240907,20240919,20240914,25754,8,21.49
480,20240907,20240919,20240914,25754,8,2.29
530,20240907,20240919,20240914,16464,10,4.99
217,20240907,20240919,20240914,16464,10,34.99
541,20240907,20240919,20240914,24081,7,28.99
480,20240907,20240919,20240914,24081,7,2.29
530,20240907,20240919,20240914,24106,7,4.99
222,20240907,20240919,20240914,24106,7,34.99
528,20240907,20240919,20240914,11306,4,4.99
537,20240907,20240919,20240914,11306,4,35.00
537,20240907,20240919,20240914,11308,1,35.00
485,20240907,20240919,20240914,11308,1,21.98
214,20240907,20240919,20240914,11308,1,34.99
530,20240907,20240919,20240914,15448,10,4.99
484,20240907,20240919,20240914,15448,10,7.95
485,20240907,20240919,20240914,18852,6,21.98
480,20240907,20240919,20240914,18852,6,2.29
483,20240907,20240919,20240914,18852,6,120.00
485,20240907,20240919,20240914,13232,1,21.98
231,20240907,20240919,20240914,12502,10,49.99
374,20240907,20240919,20240914,16770,4,2443.35
214,20240907,20240919,20240914,16770,4,34.99
600,20240907,20240919,20240914,19824,1,539.99
535,20240907,20240919,20240914,19824,1,24.99
528,20240907,20240919,20240914,19824,1,4.99
214,20240907,20240919,20240914,19824,1,34.99
467,20240907,20240919,20240914,19824,1,24.49
589,20240907,20240919,20240914,14877,6,769.49
476,20240907,20240919,20240914,14877,6,69.99
234,20240907,20240919,20240914,14877,6,49.99
363,20240907,20240919,20240914,15914,1,2294.99
480,20240907,20240919,20240914,15914,1,2.29
363,20240907,20240919,20240914,15989,4,2294.99
487,20240907,20240919,20240914,15989,4,54.99
484,20240907,20240919,20240914,15989,4,7.95
572,20240907,20240919,20240914,15453,10,742.35
562,20240907,20240919,20240914,11491,10,2384.07
541,20240907,20240919,20240914,11491,10,28.99
530,20240907,20240919,20240914,11491,10,4.99
222,20240907,20240919,20240914,11491,10,34.99
564,20240907,20240919,20240914,16595,10,2384.07
479,20240907,20240919,20240914,16595,10,8.99
477,20240907,20240919,20240914,16595,10,4.99
465,20240907,20240919,20240914,16595,10,24.49
581,20240907,20240919,20240914,21194,9,1700.99
529,20240907,20240919,20240914,21194,9,3.99
539,20240907,20240919,20240914,21194,9,24.99
386,20240907,20240919,20240914,17915,9,1120.49
214,20240907,20240919,20240914,17915,9,34.99
234,20240907,20240919,20240914,17915,9,49.99
225,20240907,20240919,20240914,17915,9,8.99
386,20240907,20240919,20240914,17918,9,1120.49
217,20240907,20240919,20240914,17918,9,34.99
390,20240907,20240919,20240914,26019,9,1120.49
491,20240907,20240919,20240914,26019,9,53.99
359,20240907,20240919,20240914,14673,9,2294.99
376,20240907,20240919,20240914,21226,9,2443.35
540,20240907,20240919,20240914,21226,9,32.60
480,20240907,20240919,20240914,21226,9,2.29
380,20240907,20240919,20240914,18277,9,2443.35
479,20240907,20240919,20240914,18277,9,8.99
477,20240907,20240919,20240914,18277,9,4.99
217,20240907,20240919,20240914,18277,9,34.99
575,20240907,20240919,20240914,26532,4,2384.07
477,20240907,20240919,20240914,26532,4,4.99
479,20240907,20240919,20240914,26532,4,8.99
578,20240907,20240919,20240914,25910,4,1214.85
225,20240907,20240919,20240914,25910,4,8.99
581,20240907,20240919,20240914,21267,1,1700.99
222,20240907,20240919,20240914,21267,1,34.99
582,20240907,20240919,20240914,18059,1,1700.99
477,20240907,20240919,20240914,18059,1,4.99
479,20240907,20240919,20240914,18059,1,8.99
384,20240907,20240919,20240914,24212,10,1120.49
222,20240907,20240919,20240914,24212,10,34.99
581,20240907,20240919,20240914,17864,1,1700.99
234,20240907,20240919,20240914,17864,1,49.99
565,20240907,20240919,20240914,14324,9,742.35
222,20240907,20240919,20240914,14324,9,34.99
357,20240908,20240920,20240915,18139,8,2319.99
485,20240908,20240920,20240915,18139,8,21.98
478,20240908,20240920,20240915,18139,8,9.99
477,20240908,20240920,20240915,18139,8,4.99
357,20240908,20240920,20240915,13783,10,2319.99
485,20240908,20240920,20240915,13783,10,21.98
217,20240908,20240920,20240915,13783,10,34.99
357,20240908,20240920,20240915,18131,7,2319.99
480,20240908,20240920,20240915,18131,7,2.29
539,20240908,20240920,20240915,14686,9,24.99
539,20240908,20240920,20240915,15136,9,24.99
480,20240908,20240920,20240915,15136,9,2.29
538,20240908,20240920,20240915,25263,9,21.49
529,20240908,20240920,20240915,25263,9,3.99
217,20240908,20240920,20240915,25263,9,34.99
477,20240908,20240920,20240915,20406,9,4.99
487,20240908,20240920,20240915,20406,9,54.99
475,20240908,20240920,20240915,22151,9,69.99
471,20240908,20240920,20240915,22151,9,63.50
530,20240908,20240920,20240915,28218,9,4.99
479,20240908,20240920,20240915,28218,9,8.99
477,20240908,20240920,20240915,28218,9,4.99
357,20240908,20240920,20240915,18137,7,2319.99
478,20240908,20240920,20240915,18137,7,9.99
477,20240908,20240920,20240915,18137,7,4.99
225,20240908,20240920,20240915,18137,7,8.99
359,20240908,20240920,20240915,16448,8,2294.99
480,20240908,20240920,20240915,16448,8,2.29
357,20240908,20240920,20240915,16262,7,2319.99
477,20240908,20240920,20240915,16262,7,4.99
478,20240908,20240920,20240915,16262,7,9.99
214,20240908,20240920,20240915,16262,7,34.99
587,20240908,20240920,20240915,14709,8,769.49
228,20240908,20240920,20240915,14709,8,49.99
529,20240908,20240920,20240915,11159,4,3.99
480,20240908,20240920,20240915,11159,4,2.29
530,20240908,20240920,20240915,29003,4,4.99
529,20240908,20240920,20240915,28641,1,3.99
539,20240908,20240920,20240915,28641,1,24.99
487,20240908,20240920,20240915,28641,1,54.99
541,20240908,20240920,20240915,13941,6,28.99
535,20240908,20240920,20240915,11019,6,24.99
225,20240908,20240920,20240915,11520,6,8.99
538,20240908,20240920,20240915,11520,6,21.49
540,20240908,20240920,20240915,13707,6,32.60
472,20240908,20240920,20240915,13707,6,63.50
529,20240908,20240920,20240915,13707,6,3.99
540,20240908,20240920,20240915,24974,4,32.60
529,20240908,20240920,20240915,24974,4,3.99
473,20240908,20240920,20240915,24974,4,63.50
536,20240908,20240920,20240915,12945,6,29.99
475,20240908,20240920,20240915,28575,6,69.99
477,20240908,20240920,20240915,13290,6,4.99
481,20240908,20240920,20240915,13290,6,8.99
477,20240908,20240920,20240915,18498,4,4.99
228,20240908,20240920,20240915,18498,4,49.99
477,20240908,20240920,20240915,11300,6,4.99
488,20240908,20240920,20240915,11300,6,53.99
528,20240908,20240920,20240915,21489,6,4.99
480,20240908,20240920,20240915,21489,6,2.29
528,20240908,20240920,20240915,19750,6,4.99
214,20240908,20240920,20240915,19750,6,34.99
485,20240908,20240920,20240915,13879,4,21.98
485,20240908,20240920,20240915,13863,4,21.98
228,20240908,20240920,20240915,13863,4,49.99
528,20240908,20240920,20240915,14687,7,4.99
485,20240908,20240920,20240915,14687,7,21.98
491,20240908,20240920,20240915,14687,7,53.99
528,20240908,20240920,20240915,19349,8,4.99
536,20240908,20240920,20240915,19349,8,29.99
214,20240908,20240920,20240915,19349,8,34.99
485,20240908,20240920,20240915,17215,8,21.98
478,20240908,20240920,20240915,17215,8,9.99
477,20240908,20240920,20240915,22657,10,4.99
217,20240908,20240920,20240915,22657,10,34.99
529,20240908,20240920,20240915,16468,7,3.99
539,20240908,20240920,20240915,16468,7,24.99
214,20240908,20240920,20240915,16468,7,34.99
539,20240908,20240920,20240915,19461,10,24.99
536,20240908,20240920,20240915,18018,7,29.99
485,20240908,20240920,20240915,18018,7,21.98
529,20240908,20240920,20240915,23627,8,3.99
217,20240908,20240920,20240915,23627,8,34.99
529,20240908,20240920,20240915,25631,10,3.99
217,20240908,20240920,20240915,25631,10,34.99
541,20240908,20240920,20240915,23911,7,28.99
530,20240908,20240920,20240915,23911,7,4.99
480,20240908,20240920,20240915,23911,7,2.29
530,20240908,20240920,20240915,16543,10,4.99
225,20240908,20240920,20240915,16543,10,8.99
485,20240908,20240920,20240915,14092,1,21.98
222,20240908,20240920,20240915,14092,1,34.99
528,20240908,20240920,20240915,11814,1,4.99
537,20240908,20240920,20240915,11814,1,35.00
480,20240908,20240920,20240915,11814,1,2.29
225,20240908,20240920,20240915,12534,7,8.99
217,20240908,20240920,20240915,11565,10,34.99
477,20240908,20240920,20240915,12600,8,4.99
478,20240908,20240920,20240915,12600,8,9.99
214,20240908,20240920,20240915,12600,8,34.99
596,20240908,20240920,20240915,16080,4,539.99
535,20240908,20240920,20240915,16080,4,24.99
480,20240908,20240920,20240915,16080,4,2.29
588,20240908,20240920,20240915,14874,6,769.49
222,20240908,20240920,20240915,14874,6,34.99
590,20240908,20240920,20240915,14757,4,769.49
474,20240908,20240920,20240915,14757,4,69.99
359,20240908,20240920,20240915,15934,1,2294.99
478,20240908,20240920,20240915,15934,1,9.99
477,20240908,20240920,20240915,15934,1,4.99
487,20240908,20240920,20240915,15934,1,54.99
353,20240908,20240920,20240915,15770,4,2319.99
537,20240908,20240920,20240915,15770,4,35.00
528,20240908,20240920,20240915,15770,4,4.99
485,20240908,20240920,20240915,15770,4,21.98
478,20240908,20240920,20240915,15770,4,9.99
477,20240908,20240920,20240915,15770,4,4.99
361,20240908,20240920,20240915,15518,4,2294.99
485,20240908,20240920,20240915,15518,4,21.98
478,20240908,20240920,20240915,15518,4,9.99
477,20240908,20240920,20240915,15518,4,4.99
361,20240908,20240920,20240915,12881,4,2294.99
537,20240908,20240920,20240915,12881,4,35.00
361,20240908,20240920,20240915,15998,4,2294.99
485,20240908,20240920,20240915,15998,4,21.98
487,20240908,20240920,20240915,15998,4,54.99
574,20240908,20240920,20240915,26221,8,2384.07
222,20240908,20240920,20240915,26221,8,34.99
576,20240908,20240920,20240915,11432,7,2384.07
222,20240908,20240920,20240915,11432,7,34.99
231,20240908,20240920,20240915,11432,7,49.99
583,20240908,20240920,20240915,21197,9,1700.99
214,20240908,20240920,20240915,21197,9,34.99
605,20240908,20240920,20240915,27706,9,539.99
479,20240908,20240920,20240915,27706,9,8.99
477,20240908,20240920,20240915,27706,9,4.99
604,20240908,20240920,20240915,24176,9,539.99
222,20240908,20240920,20240915,24176,9,34.99
467,20240908,20240920,20240915,24176,9,24.49
576,20240908,20240920,20240915,27092,4,2384.07
479,20240908,20240920,20240915,27092,4,8.99
477,20240908,20240920,20240915,27092,4,4.99
228,20240908,20240920,20240915,27092,4,49.99
606,20240908,20240920,20240915,23394,4,539.99
606,20240908,20240920,20240915,24017,8,539.99
477,20240908,20240920,20240915,24017,8,4.99
479,20240908,20240920,20240915,24017,8,8.99
561,20240908,20240920,20240915,18139,8,2384.07
479,20240908,20240920,20240915,18139,8,8.99
477,20240908,20240920,20240915,18139,8,4.99
225,20240908,20240920,20240915,18139,8,8.99
566,20240908,20240920,20240915,14103,9,742.35
479,20240908,20240920,20240915,14103,9,8.99
477,20240908,20240920,20240915,14103,9,4.99
568,20240908,20240920,20240915,29456,9,742.35
479,20240908,20240920,20240915,29456,9,8.99
225,20240908,20240920,20240915,29456,9,8.99
477,20240908,20240920,20240915,29456,9,4.99
589,20240909,20240921,20240916,15169,9,769.49
476,20240909,20240921,20240916,15169,9,69.99
225,20240909,20240921,20240916,15169,9,8.99
581,20240909,20240921,20240916,17947,8,1700.99
234,20240909,20240921,20240916,17947,8,49.99
582,20240909,20240921,20240916,22503,10,1700.99
237,20240909,20240921,20240916,22503,10,49.99
465,20240909,20240921,20240916,22503,10,24.49
357,20240909,20240921,20240916,18132,7,2319.99
478,20240909,20240921,20240916,18132,7,9.99
477,20240909,20240921,20240916,18132,7,4.99
363,20240909,20240921,20240916,12501,8,2294.99
478,20240909,20240921,20240916,12501,8,9.99
477,20240909,20240921,20240916,12501,8,4.99
214,20240909,20240921,20240916,12501,8,34.99
359,20240909,20240921,20240916,16205,7,2294.99
485,20240909,20240921,20240916,16205,7,21.98
353,20240909,20240921,20240916,18183,8,2319.99
478,20240909,20240921,20240916,18183,8,9.99
477,20240909,20240921,20240916,18183,8,4.99
484,20240909,20240921,20240916,18183,8,7.95
355,20240909,20240921,20240916,18133,8,2319.99
485,20240909,20240921,20240916,18133,8,21.98
489,20240909,20240921,20240916,18133,8,53.99
535,20240909,20240921,20240916,13621,9,24.99
528,20240909,20240921,20240916,13621,9,4.99
222,20240909,20240921,20240916,13621,9,34.99
465,20240909,20240921,20240916,13621,9,24.49
539,20240909,20240921,20240916,17303,9,24.99
529,20240909,20240921,20240916,17303,9,3.99
214,20240909,20240921,20240916,17303,9,34.99
463,20240909,20240921,20240916,17303,9,24.49
536,20240909,20240921,20240916,17282,9,29.99
528,20240909,20240921,20240916,17282,9,4.99
480,20240909,20240921,20240916,17282,9,2.29
537,20240909,20240921,20240916,27144,9,35.00
528,20240909,20240921,20240916,27144,9,4.99
528,20240909,20240921,20240916,21360,9,4.99
222,20240909,20240921,20240916,21360,9,34.99
488,20240909,20240921,20240916,21360,9,53.99
529,20240909,20240921,20240916,11758,9,3.99
480,20240909,20240921,20240916,11758,9,2.29
465,20240909,20240921,20240916,13034,9,24.49
222,20240909,20240921,20240916,13034,9,34.99
361,20240909,20240921,20240916,18136,10,2294.99
217,20240909,20240921,20240916,18136,10,34.99
374,20240909,20240921,20240916,16475,8,2443.35
479,20240909,20240921,20240916,16475,8,8.99
477,20240909,20240921,20240916,16475,8,4.99
217,20240909,20240921,20240916,16475,8,34.99
529,20240909,20240921,20240916,11201,4,3.99
217,20240909,20240921,20240916,11201,4,34.99
234,20240909,20240921,20240916,11201,4,49.99
529,20240909,20240921,20240916,29330,1,3.99
214,20240909,20240921,20240916,29330,1,34.99
529,20240909,20240921,20240916,27225,4,3.99
465,20240909,20240921,20240916,27225,4,24.49
529,20240909,20240921,20240916,11506,6,3.99
214,20240909,20240921,20240916,11506,6,34.99
234,20240909,20240921,20240916,11832,1,49.99
529,20240909,20240921,20240916,14341,6,3.99
539,20240909,20240921,20240916,14341,6,24.99
480,20240909,20240921,20240916,14341,6,2.29
484,20240909,20240921,20240916,14341,6,7.95
528,20240909,20240921,20240916,26535,1,4.99
535,20240909,20240921,20240916,26535,1,24.99
214,20240909,20240921,20240916,26535,1,34.99
535,20240909,20240921,20240916,25345,4,24.99
528,20240909,20240921,20240916,11185,6,4.99
535,20240909,20240921,20240916,11185,6,24.99
484,20240909,20240921,20240916,11185,6,7.95
486,20240909,20240921,20240916,11185,6,159.00
528,20240909,20240921,20240916,22783,1,4.99
536,20240909,20240921,20240916,22783,1,29.99
214,20240909,20240921,20240916,22783,1,34.99
478,20240909,20240921,20240916,21716,1,9.99
477,20240909,20240921,20240916,21716,1,4.99
474,20240909,20240921,20240916,18825,4,69.99
482,20240909,20240921,20240916,18825,4,8.99
477,20240909,20240921,20240916,18531,4,4.99
535,20240909,20240921,20240916,18037,10,24.99
465,20240909,20240921,20240916,18037,10,24.49
535,20240909,20240921,20240916,17888,10,24.99
528,20240909,20240921,20240916,17888,10,4.99
225,20240909,20240921,20240916,21867,7,8.99
477,20240909,20240921,20240916,21867,7,4.99
528,20240909,20240921,20240916,11213,1,4.99
537,20240909,20240921,20240916,11213,1,35.00
214,20240909,20240921,20240916,11213,1,34.99
485,20240909,20240921,20240916,13030,4,21.98
487,20240909,20240921,20240916,13030,4,54.99
355,20240909,20240921,20240916,15781,4,2319.99
485,20240909,20240921,20240916,15781,4,21.98
217,20240909,20240921,20240916,15781,4,34.99
234,20240909,20240921,20240916,15781,4,49.99
361,20240909,20240921,20240916,17175,6,2294.99
528,20240909,20240921,20240916,17175,6,4.99
537,20240909,20240921,20240916,17175,6,35.00
357,20240909,20240921,20240916,15542,4,2319.99
477,20240909,20240921,20240916,15542,4,4.99
478,20240909,20240921,20240916,15542,4,9.99
363,20240909,20240921,20240916,16079,4,2294.99
485,20240909,20240921,20240916,16079,4,21.98
484,20240909,20240921,20240916,16079,4,7.95
355,20240909,20240921,20240916,15941,4,2319.99
480,20240909,20240921,20240916,15941,4,2.29
355,20240909,20240921,20240916,15952,1,2319.99
485,20240909,20240921,20240916,15952,1,21.98
237,20240909,20240921,20240916,15952,1,49.99
359,20240909,20240921,20240916,15959,1,2294.99
528,20240909,20240921,20240916,15959,1,4.99
537,20240909,20240921,20240916,15959,1,35.00
569,20240909,20240921,20240916,17778,7,742.35
481,20240909,20240921,20240916,17778,7,8.99
562,20240909,20240921,20240916,26209,8,2384.07
580,20240909,20240921,20240916,15042,9,1700.99
217,20240909,20240921,20240916,15042,9,34.99
388,20240909,20240921,20240916,26131,9,1120.49
477,20240909,20240921,20240916,26131,9,4.99
479,20240909,20240921,20240916,26131,9,8.99
222,20240909,20240921,20240916,26131,9,34.99
353,20240909,20240921,20240916,14681,9,2319.99
485,20240909,20240921,20240916,14681,9,21.98
478,20240909,20240921,20240916,14681,9,9.99
363,20240909,20240921,20240916,14263,9,2294.99
537,20240909,20240921,20240916,14263,9,35.00
353,20240909,20240921,20240916,12037,9,2319.99
528,20240909,20240921,20240916,12037,9,4.99
537,20240909,20240921,20240916,12037,9,35.00
480,20240909,20240921,20240916,12037,9,2.29
483,20240909,20240921,20240916,12037,9,120.00
361,20240909,20240921,20240916,14235,9,2294.99
485,20240909,20240921,20240916,14235,9,21.98
478,20240909,20240921,20240916,14235,9,9.99
572,20240909,20240921,20240916,29242,1,742.35
214,20240909,20240921,20240916,29242,1,34.99
575,20240909,20240921,20240916,26718,4,2384.07
479,20240909,20240921,20240916,26718,4,8.99
225,20240909,20240921,20240916,26718,4,8.99
477,20240909,20240921,20240916,26718,4,4.99
563,20240909,20240921,20240916,26698,4,2384.07
481,20240909,20240921,20240916,26698,4,8.99
577,20240909,20240921,20240916,25909,4,1214.85
541,20240909,20240921,20240916,25909,4,28.99
530,20240909,20240921,20240916,25909,4,4.99
222,20240909,20240921,20240916,25909,4,34.99
388,20240909,20240921,20240916,21144,1,1120.49
479,20240909,20240921,20240916,21144,1,8.99
477,20240909,20240921,20240916,21144,1,4.99
490,20240909,20240921,20240916,21144,1,53.99
388,20240909,20240921,20240916,21155,4,1120.49
222,20240909,20240921,20240916,21155,4,34.99
581,20240909,20240921,20240916,18050,4,1700.99
234,20240909,20240921,20240916,18050,4,49.99
382,20240909,20240921,20240916,20845,8,1120.49
491,20240909,20240921,20240916,20845,8,53.99
581,20240909,20240921,20240916,17862,1,1700.99
237,20240909,20240921,20240916,17862,1,49.99
605,20240909,20240921,20240916,24027,8,539.99
479,20240909,20240921,20240916,24027,8,8.99
477,20240909,20240921,20240916,24027,8,4.99
484,20240909,20240921,20240916,24027,8,7.95
574,20240909,20240921,20240916,28703,10,2384.07
214,20240909,20240921,20240916,28703,10,34.99
563,20240909,20240921,20240916,11429,7,2384.07
477,20240909,20240921,20240916,11429,7,4.99
479,20240909,20240921,20240916,11429,7,8.99
222,20240909,20240921,20240916,11429,7,34.99
566,20240909,20240921,20240916,14322,9,742.35
561,20240909,20240921,20240916,12341,9,2384.07
541,20240909,20240921,20240916,12341,9,28.99
530,20240909,20240921,20240916,12341,9,4.99
465,20240909,20240921,20240916,12341,9,24.49
491,20240909,20240921,20240916,12341,9,53.99
582,20240910,20240922,20240917,25737,8,1700.99
529,20240910,20240922,20240917,25737,8,3.99
539,20240910,20240922,20240917,25737,8,24.99
217,20240910,20240922,20240917,25737,8,34.99
483,20240910,20240922,20240917,11212,6,120.00
538,20240910,20240922,20240917,25269,9,21.49
480,20240910,20240922,20240917,25269,9,2.29
528,20240910,20240922,20240917,24610,9,4.99
214,20240910,20240922,20240917,24610,9,34.99
477,20240910,20240922,20240917,19748,9,4.99
477,20240910,20240922,20240917,22916,9,4.99
491,20240910,20240922,20240917,22916,9,53.99
537,20240910,20240922,20240917,19675,9,35.00
528,20240910,20240922,20240917,19675,9,4.99
486,20240910,20240922,20240917,19675,9,159.00
477,20240910,20240922,20240917,29121,9,4.99
478,20240910,20240922,20240917,29121,9,9.99
487,20240910,20240922,20240917,29121,9,54.99
529,20240910,20240922,20240917,28329,9,3.99
480,20240910,20240922,20240917,28329,9,2.29
541,20240910,20240922,20240917,19570,9,28.99
540,20240910,20240922,20240917,16628,9,32.60
483,20240910,20240922,20240917,16628,9,120.00
355,20240910,20240922,20240917,13821,10,2319.99
528,20240910,20240922,20240917,13821,10,4.99
537,20240910,20240922,20240917,13821,10,35.00
480,20240910,20240922,20240917,13821,10,2.29
359,20240910,20240922,20240917,13765,10,2294.99
214,20240910,20240922,20240917,13765,10,34.99
363,20240910,20240922,20240917,19029,8,2294.99
225,20240910,20240922,20240917,19029,8,8.99
214,20240910,20240922,20240917,19029,8,34.99
361,20240910,20240922,20240917,12474,7,2294.99
487,20240910,20240922,20240917,12474,7,54.99
589,20240910,20240922,20240917,21107,8,769.49
536,20240910,20240922,20240917,21107,8,29.99
528,20240910,20240922,20240917,21107,8,4.99
480,20240910,20240922,20240917,21107,8,2.29
588,20240910,20240922,20240917,17793,10,769.49
528,20240910,20240922,20240917,17793,10,4.99
536,20240910,20240922,20240917,17793,10,29.99
480,20240910,20240922,20240917,17793,10,2.29
228,20240910,20240922,20240917,12063,1,49.99
530,20240910,20240922,20240917,28105,4,4.99
480,20240910,20240922,20240917,28105,4,2.29
529,20240910,20240922,20240917,29260,4,3.99
214,20240910,20240922,20240917,29260,4,34.99
231,20240910,20240922,20240917,29260,4,49.99
482,20240910,20240922,20240917,29260,4,8.99
541,20240910,20240922,20240917,11262,6,28.99
530,20240910,20240922,20240917,11262,6,4.99
222,20240910,20240922,20240917,11262,6,34.99
237,20240910,20240922,20240917,11262,6,49.99
225,20240910,20240922,20240917,11262,6,8.99
541,20240910,20240922,20240917,27113,1,28.99
530,20240910,20240922,20240917,27113,1,4.99
217,20240910,20240922,20240917,27113,1,34.99
482,20240910,20240922,20240917,27113,1,8.99
541,20240910,20240922,20240917,27189,4,28.99
530,20240910,20240922,20240917,27189,4,4.99
467,20240910,20240922,20240917,27189,4,24.49
529,20240910,20240922,20240917,18320,6,3.99
538,20240910,20240922,20240917,18320,6,21.49
487,20240910,20240922,20240917,18320,6,54.99
465,20240910,20240922,20240917,18320,6,24.49
228,20240910,20240922,20240917,18320,6,49.99
541,20240910,20240922,20240917,27528,4,28.99
530,20240910,20240922,20240917,27528,4,4.99
487,20240910,20240922,20240917,27528,4,54.99
536,20240910,20240922,20240917,23814,4,29.99
536,20240910,20240922,20240917,11212,6,29.99
528,20240910,20240922,20240917,11212,6,4.99
222,20240910,20240922,20240917,11212,6,34.99
536,20240910,20240922,20240917,19525,6,29.99
480,20240910,20240922,20240917,19525,6,2.29
484,20240910,20240922,20240917,19525,6,7.95
536,20240910,20240922,20240917,22362,4,29.99
528,20240910,20240922,20240917,22362,4,4.99
477,20240910,20240922,20240917,13330,6,4.99
478,20240910,20240922,20240917,13330,6,9.99
476,20240910,20240922,20240917,27998,6,69.99
237,20240910,20240922,20240917,27998,6,49.99
467,20240910,20240922,20240917,27998,6,24.49
477,20240910,20240922,20240917,16801,1,4.99
228,20240910,20240922,20240917,16801,1,49.99
528,20240910,20240922,20240917,28157,6,4.99
480,20240910,20240922,20240917,28157,6,2.29
528,20240910,20240922,20240917,14600,1,4.99
222,20240910,20240922,20240917,14600,1,34.99
485,20240910,20240922,20240917,13763,1,21.98
481,20240910,20240922,20240917,13763,1,8.99
528,20240910,20240922,20240917,14959,7,4.99
217,20240910,20240922,20240917,14959,7,34.99
485,20240910,20240922,20240917,15819,1,21.98
482,20240910,20240922,20240917,15819,1,8.99
477,20240910,20240922,20240917,19358,7,4.99
225,20240910,20240922,20240917,19358,7,8.99
529,20240910,20240922,20240917,19300,8,3.99
539,20240910,20240922,20240917,19300,8,24.99
484,20240910,20240922,20240917,19300,8,7.95
529,20240910,20240922,20240917,20057,7,3.99
217,20240910,20240922,20240917,20057,7,34.99
225,20240910,20240922,20240917,20057,7,8.99
528,20240910,20240922,20240917,22823,10,4.99
536,20240910,20240922,20240917,22823,10,29.99
482,20240910,20240922,20240917,22823,10,8.99
465,20240910,20240922,20240917,23637,7,24.49
529,20240910,20240922,20240917,23637,7,3.99
536,20240910,20240922,20240917,23598,10,29.99
480,20240910,20240922,20240917,23598,10,2.29
541,20240910,20240922,20240917,22708,7,28.99
530,20240910,20240922,20240917,22708,7,4.99
487,20240910,20240922,20240917,22708,7,54.99
541,20240910,20240922,20240917,11566,7,28.99
541,20240910,20240922,20240917,13791,10,28.99
530,20240910,20240922,20240917,13791,10,4.99
480,20240910,20240922,20240917,13791,10,2.29
530,20240910,20240922,20240917,27174,8,4.99
480,20240910,20240922,20240917,27174,8,2.29
